"SAM";"Delegue";"Annee";"Firstname";"Lastname";"Promotion";"AnneeEtude";"Activation";"Company";"Filiere"
"U20239087236154";"false";"2023";"Traci";"BRANDON";"5ASI1";"5A";"True";"BioDevops";"ASI"
"U20239058467132";"false";"2023";"Christopher";"MISTY";"5ASI2";"5A";"True";"BioDevops";"ASI"
"U20236058317294";"false";"2023";"Joseph";"ANTHONY";"5ASI2";"5A";"True";"BioDevops";"ASI"
"U20233641508792";"false";"2023";"Fernando";"STEPHANIE";"4PSSI2";"4A";"True";"BioDevops";"PSSI"
"U20231642375890";"false";"2023";"Angel";"MICHAEL";"4PSSI2";"4A";"True";"BioDevops";"PSSI"
"U20233452809167";"false";"2023";"Glenn";"MICHAEL";"4PSSI1";"4A";"True";"BioDevops";"PSSI"
"U20234507693812";"false";"2023";"Ronald";"JESSE";"4PSSI1";"4A";"True";"BioDevops";"PSSI"
"U20236174235890";"false";"2023";"Yolanda";"BRIAN";"4GPP1";"4A";"True";"BioDevops";"GPP"
"U20235417968302";"false";"2023";"Frank";"JOHN";"4GPP1";"4A";"True";"BioDevops";"GPP"
"U20230712396485";"false";"2023";"Joann";"LAURA";"4GPP2";"4A";"True";"BioDevops";"GPP"
"U20239328041576";"false";"2023";"Micheal";"KELLY";"4GPP2";"4A";"True";"BioDevops";"GPP"
"U20237160498253";"false";"2023";"Paul";"PAMELA";"4CPS1";"4A";"True";"BioDevops";"CPS"
"U20235870294361";"false";"2023";"Paul";"MICHAEL";"4CPS1";"4A";"True";"BioDevops";"CPS"
"U20231289736540";"false";"2023";"Gwendolyn";"TYLER";"4CPS2";"4A";"True";"BioDevops";"CPS"
"U20230273549168";"false";"2023";"Michelle";"TAYLOR";"4CPS2";"4A";"True";"BioDevops";"CPS"
"U20230498165372";"false";"2023";"Michelle";"ALEXA";"4ASI1";"4A";"True";"BioDevops";"ASI"
"U20232197384560";"false";"2023";"Jeffrey";"MONIQUE";"4ASI1";"4A";"True";"BioDevops";"ASI"
"U20231729305486";"false";"2023";"Mark";"SARAH";"4ASI2";"4A";"True";"BioDevops";"ASI"
"U20239246105837";"false";"2023";"Crystal";"STEFANIE";"4ASI2";"4A";"True";"BioDevops";"ASI"
"U20238671034529";"false";"2023";"Brittany";"MICHELLE";"5PSSI2";"5A";"True";"BioDevops";"PSSI"
"U20239672314508";"false";"2023";"Denise";"GINA";"5PSSI2";"5A";"True";"BioDevops";"PSSI"
"U20233451270896";"false";"2023";"Reginald";"CHRISTINE";"5PSSI1";"5A";"True";"BioDevops";"PSSI"
"U20236081735924";"false";"2023";"James";"HANNAH";"5PSSI1";"5A";"True";"BioDevops";"PSSI"
"U20238419526073";"false";"2023";"Regina";"MITCHELL";"5GPP1";"5A";"True";"BioDevops";"GPP"
"U20238940261753";"false";"2023";"Michelle";"STEPHANIE";"5GPP1";"5A";"True";"BioDevops";"GPP"
"U20234870563291";"false";"2023";"John";"TIMOTHY";"5GPP2";"5A";"True";"BioDevops";"GPP"
"U20239847352061";"false";"2023";"Danielle";"JESSICA";"5GPP2";"5A";"True";"BioDevops";"GPP"
"U20234752830916";"false";"2023";"Juan";"TIMOTHY";"5CPS1";"5A";"True";"BioDevops";"CPS"
"U20234932167805";"false";"2023";"Marvin";"LORI";"5CPS1";"5A";"True";"BioDevops";"CPS"
"U20237089456231";"false";"2023";"Dana";"CHRISTOPHER";"5CPS2";"5A";"True";"BioDevops";"CPS"
"U20238651273490";"false";"2023";"William";"JORDAN";"5CPS2";"5A";"True";"BioDevops";"CPS"
"U20233846150279";"false";"2023";"Andrew";"KAYLA";"5ASI1";"5A";"True";"BioDevops";"ASI"
"U20236791528430";"false";"2023";"David";"KIMBERLY";"5ASI1";"5A";"True";"BioDevops";"ASI"
"U20231728593460";"false";"2023";"Sean";"CHARLES";"5ASI2";"5A";"True";"BioDevops";"ASI"
"U20231960274853";"false";"2023";"Todd";"DAVID";"5ASI2";"5A";"True";"BioDevops";"ASI"
"U20234308217596";"false";"2023";"Denise";"ERNEST";"4PSSI2";"4A";"True";"BioDevops";"PSSI"
"U20236459271083";"false";"2023";"Lori";"EDWARD";"4PSSI2";"4A";"True";"BioDevops";"PSSI"
"U20232678351904";"false";"2023";"Timothy";"LAUREN";"4PSSI1";"4A";"True";"BioDevops";"PSSI"
"U20234906523781";"false";"2023";"Todd";"ROBYN";"4PSSI1";"4A";"True";"BioDevops";"PSSI"
"U20233764521890";"false";"2023";"Scott";"JENNIFER";"4GPP1";"4A";"True";"BioDevops";"GPP"
"U20232394781650";"false";"2023";"Nancy";"DEANNA";"4GPP1";"4A";"True";"BioDevops";"GPP"
